dataid,prediction
16704,2000.20057064
16705,1995.09141329
16706,1995.43316504
16707,1995.72834781
16708,1990.62959199
16709,2002.89301554
16710,1999.99266151
16711,1998.27720008
16712,1999.26572527
16713,1991.26413055
16714,1993.75132937
16715,1989.04300949
16716,1996.1682602
16717,1996.55044731
16718,1991.70043412
16719,1993.24827751
16720,1996.92882817
16721,1997.3373325
16722,1994.78149007
16723,2000.52406974
16724,1990.88738532
16725,2002.5995365
16726,2001.22313263
16727,2003.30750599
16728,2003.896486
16729,1998.34337504
16730,2004.79683971
16731,2000.95773331
16732,1999.68990257
16733,1989.47623004
16734,1998.5683919
16735,2001.68669871
16736,1999.55232101
16737,2001.81046456
16738,2007.18674498
16739,2006.25190288
16740,2007.05645489
16741,2005.46831354
16742,2005.72287153
16743,2003.28993431
16744,2008.07080591
16745,2009.20265588
16746,2005.63048938
16747,2004.353055
16748,2001.78798345
16749,2005.64995488
16750,2003.33269152
16751,2005.22509053
16752,2004.10945926
16753,2004.99867916
16754,2004.74809361
16755,1998.73723604
16756,2001.69818223
16757,2005.20229013
16758,2004.58959743
16759,2003.48887898
16760,2009.71622734
16761,2001.14690655
16762,2007.3238812
16763,2005.38246856
16764,2003.06826597
16765,2002.27749406
16766,2006.33219306
16767,2002.00018002
16768,2007.61687947
16769,2002.49012451
16770,2012.39158014
16771,2002.45973847
16772,2010.57154979
16773,1997.98799551
16774,2003.27290621
16775,2010.31162428
16776,2007.95399632
16777,2007.97511143
16778,2012.01883531
16779,2012.40894367
16780,2010.74670306
16781,2005.64035721
16782,2005.13291048
16783,2011.40807028
16784,2007.14872607
16785,1997.85679183
16786,2002.74135702
16787,2002.33744524
16788,1998.84421674
16789,1995.58230009
16790,1998.98977829
16791,2007.32014932
16792,2011.91278537
16793,2010.78021937
16794,2007.18104607
16795,2015.32471511
16796,2008.61748133
16797,2010.12091958
16798,2007.26391102
16799,2008.54139287
16800,2010.94151893
16801,1999.69634473
16802,2004.11967393
16803,2004.04645826
16804,2008.06313163
16805,2003.24349423
16806,1988.49331074
16807,1994.13443989
16808,1999.98772003
16809,1998.69709423
16810,1997.43791922
16811,1998.69669838
16812,1998.18452623
16813,1992.58630561
16814,1994.56540861
16815,1995.43503303
16816,2003.60425486
16817,1990.40573441
16818,1992.1881702
16819,1991.80144625
16820,1999.40306639
16821,1997.73469846
16822,2005.126627
16823,1999.53251654
16824,2000.61492243
16825,1998.41516049
16826,1999.72490215
16827,1996.17420109
16828,2003.49404856
16829,1998.80419268
16830,2004.64421594
16831,2007.65939443
16832,1999.83676964
16833,2000.11332829
16834,2002.08873735
16835,2004.13173145
16836,2001.69425012
16837,2000.73506399
16838,1998.86603962
16839,2002.57803713
16840,2004.20620396
16841,2001.29190967
16842,2001.05239008
16843,2008.04558667
16844,2000.9000039
16845,2002.77548471
16846,2003.83077732
16847,1999.35720556
16848,2001.97154668
16849,2000.57563522
16850,1998.43963798
16851,1990.74982936
16852,1992.1538019
16853,1998.15136925
16854,1998.32264057
16855,1989.89304895
16856,1998.66278653
16857,1995.94780886
16858,1998.29611138
16859,2003.06919191
16860,1990.28498268
16861,1994.94330847
16862,2001.85113852
16863,1993.80361051
16864,1992.86649684
16865,1994.95462105
16866,1998.84598479
16867,1993.51547625
16868,1993.82263816
16869,2001.49627428
16870,1991.01540585
16871,1991.43583133
16872,1993.40691759
16873,1999.62956526
16874,2002.4118494
16875,1993.23595385
16876,2002.01722802
16877,1999.38399722
16878,2004.01402244
16879,2008.1889979
16880,2009.60110452
16881,2003.79406098
16882,1989.51556701
16883,2002.43795093
16884,2001.13508761
16885,2004.87431858
16886,2003.13391163
16887,2001.9114804
16888,2003.96754901
16889,2001.80500823
16890,2003.37811839
16891,2002.0326684
16892,2003.70381269
16893,2007.47594364
16894,2001.37244173
16895,2003.37174521
16896,2001.68515068
16897,2003.12416658
16898,2002.38454248
16899,2004.36819567
16900,2004.08830182
16901,2003.84034654
16902,2002.34427814
16903,2002.8994481
16904,2004.76831762
16905,2005.63979648
16906,2002.78412268
16907,2005.48195921
16908,2002.12592014
16909,2001.88114858
16910,2005.51774912
16911,2004.27777114
16912,2003.53377836
16913,1995.53500421
16914,1996.55658131
16915,1994.83358752
16916,2000.81201028
16917,1995.25267268
16918,1998.88773843
16919,1996.74391165
16920,1992.65244654
16921,1991.01962091
16922,1994.65183233
16923,1994.72802642
16924,2000.00651815
16925,1994.54817492
16926,1996.68577783
16927,1998.90019231
16928,1993.55828042
16929,1995.1271621
16930,1992.33844863
16931,1996.87300474
16932,1989.70679318
16933,1990.63633024
16934,1992.55365902
16935,1990.32563155
16936,2001.79813386
16937,1993.55192894
16938,1996.21700588
16939,1991.61191158
16940,1993.57650611
16941,1994.1003091
16942,1998.31859529
16943,1995.24385697
16944,1992.76466237
16945,2000.61101812
16946,1999.65769679
16947,1988.9886084
16948,1994.3138028
16949,1997.32269711
16950,1991.52977036
16951,1995.57100858
16952,1996.56945897
16953,1996.80494693
16954,1991.49125542
16955,1995.49473433
16956,1996.00466299
16957,1994.0256009
16958,1991.84208448
16959,1994.8581022
16960,1997.29220471
16961,2000.76690171
16962,1999.8549427
16963,1999.80043935
16964,2003.47149737
16965,2000.56101219
16966,2001.87786
16967,1994.68313163
16968,1997.03071279
16969,2000.87226434
16970,2002.72032586
16971,2002.57772245
16972,2001.32377979
16973,2000.22170041
16974,1999.78076604
16975,2000.90925834
16976,2001.87285857
16977,2000.62912401
16978,2003.84302127
16979,2004.34281401
16980,2001.47161095
16981,1998.43573155
16982,2002.03951063
16983,2003.76677997
16984,2002.01173798
16985,2001.6994011
16986,1997.36048854
16987,1999.47826398
16988,1999.89983697
16989,1997.93133264
16990,1997.77621205
16991,2003.55392425
16992,1999.7146068
16993,1998.00351147
16994,1998.84955407
16995,1998.39458367
16996,1997.70128916
16997,2002.48583945
16998,1990.67215536
16999,1990.87929129
17000,1997.81899679
17001,1995.67981284
17002,1994.30107744
17003,1995.67570847
17004,1997.39801652
17005,1995.46490869
17006,1994.26683094
17007,1997.26083623
17008,1995.66253866
17009,1996.41554999
17010,1991.06479419
17011,1990.66263714
17012,1992.51245638
17013,1991.53481508
17014,1993.62526683
17015,1991.90791726
17016,1988.15517349
17017,1988.94960551
17018,1986.8149016
17019,1989.04269752
17020,1994.31676408
17021,1995.83436699
17022,1993.95082788
17023,1990.06349518
17024,1992.68262991
17025,1993.26097336
17026,1992.81240628
17027,1990.34876771
17028,1991.90878925
17029,1995.52210244
17030,1994.66604835
17031,1990.74381589
17032,1994.9592891
17033,1996.266265
17034,1992.93505635
17035,1995.30377469
17036,1996.84706266
17037,1991.07827206
17038,1989.75556097
17039,1995.50062232
17040,1993.18442871
17041,1998.72990021
17042,1999.68964202
17043,1993.3010074
17044,2000.80714858
17045,2005.34060414
17046,1996.8729378
17047,2004.48404438
17048,1995.03349713
17049,2002.81401909
17050,2002.26630031
17051,1998.72065751
17052,1999.37202055
17053,1997.89809517
17054,1995.26485567
17055,1998.73231148
17056,1994.32740906
17057,1996.65620305
17058,2002.2415986
17059,1991.63484873
17060,1997.83400857
17061,1990.54172182
17062,1997.9004707
17063,1999.15011013
17064,1987.36293076
17065,1992.76756895
17066,1990.68084447
17067,2000.35600669
17068,2001.64380946
17069,2002.29114189
17070,1991.51556185
17071,1989.65669763
17072,1999.87297266
17073,1991.57443517
17074,1990.86723917
17075,1991.05231332
17076,1994.98673607
17077,2001.49417873
17078,1993.45308499
17079,1987.43411576
17080,1998.4223337
17081,1994.77543051
17082,1989.50972392
17083,2003.63214411
17084,1998.76725982
17085,1991.50805009
17086,1985.54104644
17087,1987.02856163
17088,2000.62691442
17089,1996.74533219
17090,1989.10857115
17091,1999.6916734
17092,1999.56332776
17093,1992.75334517
17094,1997.74204137
17095,1991.77521011
17096,1994.64539126
17097,1990.97937281
17098,1994.96657848
17099,1989.92826049
17100,1995.80573806
17101,1987.13044706
17102,1987.80727113
17103,1998.2379351
17104,1992.11732526
17105,2000.46898749
17106,1984.57882881
17107,1997.02041546
17108,1991.3033533
17109,1992.28560871
17110,1993.69638696
17111,1987.5317486
17112,1991.74962875
17113,1996.92171923
17114,1994.10165884
17115,1993.94486577
17116,1992.73488987
17117,1994.83635991
17118,2001.44254186
17119,1994.74165616
17120,1994.29410107
17121,2007.17064569
17122,2007.87225925
17123,2005.6822526
17124,2010.80001116
17125,2009.00700165
17126,2008.15192132
17127,2004.81327452
17128,2016.18451383
17129,2008.5539848
17130,2013.81683185
17131,2005.28288209
17132,2005.79952843
17133,2005.44086423
17134,2007.16588189
17135,1997.96721188
17136,2002.53373224
17137,1998.92656945
17138,2006.39735318
17139,1998.02882579
17140,2000.47883437
17141,2004.4043217
17142,1997.25545532
17143,1995.39841011
17144,2001.78627029
17145,1993.28910251
17146,1993.5125094
17147,1997.28850596
17148,1995.35832508
17149,1999.59102169
17150,1996.79367458
17151,1994.82533157
17152,2001.80757978
17153,1998.75476233
17154,2004.50242371
17155,1998.61291018
17156,2010.93938605
17157,2012.36033453
17158,1988.71578882
17159,1995.50516438
17160,2004.79818079
17161,1983.79010029
17162,2001.44308902
17163,1999.18073303
17164,1998.03681578
17165,2001.54582662
17166,2008.14165274
17167,2003.36980408
17168,2000.78820609
17169,2003.60279387
17170,2003.39090841
17171,2006.21634879
17172,1997.51283196
17173,2003.99567957
17174,2002.48411708
17175,1998.95326472
17176,2003.97337458
17177,1988.71822848
17178,1991.44589942
17179,2002.73345251
17180,2000.3299844
17181,1991.91913746
17182,1993.09553028
17183,2008.08143467
17184,2003.33136442
17185,2003.85820851
17186,2003.83159665
17187,2004.347148
17188,2002.17706433
17189,2000.42070295
17190,2000.65014008
17191,2003.80388702
17192,2002.29235209
17193,2001.88030313
17194,2001.04400558
17195,2000.90830915
17196,2005.03188627
17197,2005.64840857
17198,2003.04499733
17199,2000.79536517
17200,2002.19570531
17201,2002.022087
17202,2003.52185933
17203,2005.83615082
17204,1999.3171748
17205,2002.5462971
17206,1999.66863879
17207,2001.63011638
17208,2002.2848226
17209,2002.8251102
17210,2000.83982639
17211,2001.49760033
17212,2003.76492902
17213,1998.05603306
17214,1995.16779337
17215,2002.4092605
17216,1996.32706372
17217,1998.63889357
17218,1998.63541483
17219,2001.80423613
17220,2001.2323624
17221,2004.04759177
17222,2004.09487628
17223,2003.11319965
17224,1999.63382936
17225,2005.25096836
17226,2003.18018997
17227,2001.90631714
17228,2004.76702786
17229,2005.21706283
17230,2000.72226854
17231,1999.69373317
17232,2005.78845442
17233,2005.90138298
17234,2003.13364154
17235,2003.83140129
17236,2001.65067071
17237,2004.92666888
17238,2001.59229559
17239,2000.47897924
17240,2004.09920282
17241,2001.54902864
17242,2002.43722255
17243,2002.56457095
17244,2008.58182196
17245,2003.15118407
17246,2000.24717152
17247,2004.22945943
17248,2004.06659677
17249,2004.05630196
17250,2004.51174322
17251,2001.89929764
17252,2000.54747044
17253,2001.2405947
17254,1995.73998171
17255,1999.9105843
17256,2001.59129855
17257,1995.77442909
17258,1997.75092531
17259,1998.30454085
17260,2000.16297538
17261,2000.51843277
17262,1996.98760443
17263,1999.50924129
17264,1996.58768454
17265,1999.32625355
17266,1986.14436295
17267,1992.18442273
17268,1990.25575697
17269,1995.4925972
17270,1988.14741879
17271,1994.95685825
17272,1991.99442739
17273,1988.76518409
17274,1991.1320248
17275,2000.26867821
17276,1996.33353461
17277,2003.64259065
17278,1998.75950546
17279,1997.69591708
17280,1999.86528013
17281,1999.72373503
17282,2004.50931918
17283,1991.73424642
17284,1996.84041919
17285,1995.14357611
17286,1992.47961242
17287,1990.53671191
17288,1993.42991047
17289,1997.96497181
17290,1993.31493816
17291,1990.41869341
17292,1993.50781348
17293,1993.75576749
17294,2000.46353833
17295,1994.85382996
17296,1986.6813275
17297,1996.11345684
17298,1994.46341553
17299,2000.00406772
17300,1988.70179536
17301,1990.38490955
17302,1991.18999953
17303,1988.98211686
17304,1989.52196196
17305,1990.08866628
17306,1989.52607704
17307,1988.28847858
17308,1987.2933765
17309,1996.92601736
17310,2004.04041544
17311,2008.75640747
17312,2001.53067315
17313,2000.75567978
17314,1998.12797955
17315,1999.37577739
17316,2002.10104575
17317,2002.4271155
17318,2001.14691527
17319,2003.76594721
17320,2001.8593939
17321,2003.0433482
17322,1999.78322321
17323,2004.91451687
17324,2004.14639086
17325,1999.87726335
17326,2004.89408362
17327,2004.65141378
17328,2005.49145938
17329,2001.47465318
17330,2000.97532248
17331,2002.33569731
17332,2003.27522996
17333,2001.15625013
17334,2001.58215876
17335,2001.84125421
17336,2004.17207666
17337,2004.6005656
17338,2003.96674324
17339,2005.90752211
17340,2003.2945969
17341,2002.76042599
17342,2004.01428603
17343,2004.68789199
17344,2004.12220353
17345,2003.56577441
17346,2005.93805252
17347,2004.76876045
17348,2002.63120273
17349,2002.73088461
17350,1999.15204146
17351,2000.88992765
17352,2003.66952696
17353,2002.36657077
17354,2002.57384218
17355,2002.40937447
17356,2002.67265096
17357,2002.90074063
17358,2000.56196614
17359,2004.53552314
17360,2004.10133802
17361,2005.51990699
17362,2007.77153877
17363,1996.94619444
17364,1999.26463379
17365,2000.27715226
17366,2005.13896556
17367,1997.5176588
17368,1988.83411752
17369,1995.90835183
17370,1992.41281958
17371,2002.41494423
17372,2001.96401312
17373,2003.9549185
17374,1994.65035095
17375,1992.36303151
17376,1990.56504957
17377,1991.13386063
17378,1994.43606354
17379,1992.46027186
17380,2002.95864704
17381,2003.2816886
17382,2004.06459328
17383,1994.67844658
17384,1992.80985045
17385,1999.47765618
17386,1986.63056264
17387,1995.88374671
17388,1998.5556014
17389,2003.19612406
17390,2004.86704598
17391,1995.99294436
17392,1998.24996873
17393,1997.77031181
17394,2002.66253735
17395,1999.53604968
17396,1998.21436318
17397,2002.98878792
17398,2005.61517824
17399,1992.43975338
17400,1991.43270164
17401,1999.79954334
17402,1989.28014504
17403,1995.74232951
17404,1995.76263246
17405,1990.52022144
17406,1989.1015814
17407,1996.87983931
17408,1989.08107892
17409,1985.68566671
17410,1987.06485646
17411,1985.37950973
17412,1984.85529364
17413,1988.21174671
17414,1987.19942945
17415,1986.86359167
17416,1985.42828006
17417,1986.31412602
17418,1987.69289085
17419,1992.26152506
17420,1989.04166926
17421,1991.21631832
17422,1991.00163858
17423,1997.8484665
17424,1990.08835712
17425,1988.74177777
17426,1988.83138912
17427,1988.51124903
17428,1990.29364029
17429,1990.78441808
17430,1991.83882011
17431,1996.95210465
17432,1999.63369886
17433,1990.8404353
17434,1997.58158533
17435,1998.73238861
17436,1997.11598089
17437,2000.50546916
17438,2004.03375562
17439,2002.3014712
17440,1999.6277469
17441,1997.06192583
17442,1997.87640771
17443,1998.80170084
17444,1998.5240945
17445,1998.87646659
17446,1998.211231
17447,1998.28454645
17448,2000.34722142
17449,1997.74733302
17450,1999.50746567
17451,1993.46457858
17452,1995.05543058
17453,1992.84662207
17454,1993.80948805
17455,1990.89310625
17456,1997.15171998
17457,1985.14143606
17458,1998.53693836
